city,state,latitude,longitude,
Owihalmi,MO,27.05267,109.78551,
Kihejoc,VA,-49.22075,46.24214,
Kenihpu,MD,-63.10792,77.49611,
Mosivpu,TN,47.36669,153.85509,
Efurra,DC,-49.93844,131.52412,
Waoziko,VT,22.35561,132.84414,
Bingewuz,WA,7.21383,136.56295,
Rucezog,NE,-85.231,48.24566,
Hegzubhu,GU,46.16789,152.49384,
Zaezvas,MD,41.60304,91.44551,
Pihgume,FM,-23.93574,137.675,
Cevpirki,FL,-54.2488,75.06033,
Itcacsad,PR,27.59662,94.96699,
Apahofsop,OK,22.94872,20.31515,
Covapjef,AA,63.46694,120.01693,
Figniciva,IA,-28.10072,119.89468,
Ogbepdi,MI,78.28592,22.45434,
Wodlito,SC,47.99752,98.84608,
Irdipme,MN,63.06257,133.69781,
Biozwod,NV,50.08973,48.37472,
Foronav,MP,-12.36256,106.62055,
Ortosbe,PR,87.64779,133.96961,
Duemofo,GU,75.71076,28.67401,
Nukujuk,MA,70.48464,114.35527,
Nejsekow,HI,75.23936,61.51775,
Mudiih,AZ,58.702,176.21392,
Costetak,NE,26.61901,78.87165,
Tananib,WI,-21.66151,29.17821,
Inadfef,CT,-67.41014,120.78406,
Imegecav,CT,75.60983,45.74888,
Uwsula,TX,29.03705,75.44018,
Luuduma,PR,74.47394,53.51269,
Ewlelce,TN,78.20053,5.47359,
Rawibewi,CA,46.58386,7.11468,
Puhfabe,MS,15.0136,70.62958,
Raaknin,FL,-80.20135,43.43054,
Okedizeb,KY,-73.09347,173.64269,
Herciluc,MN,33.54599,113.36792,
Fonavu,NV,-69.32777,79.1576,
Fazvucuj,MD,55.10959,92.85286,
Gevowkov,KS,-49.49304,175.88031,
Zigzevez,FL,-7.5164,109.83375,
Rusjocas,DE,77.64314,73.18426,
Mirpiwis,KS,76.11101,135.06347,
Wamufnel,NJ,43.36799,18.44298,
Mufipo,OR,58.75769,154.20775,
Joduviihe,AZ,-86.501,157.98023,
Werumeb,NM,-73.74715,129.83761,
Kahgura,ME,18.84277,89.57876,
Futguhvi,PR,-72.76876,119.29745,
Busdohen,OR,-64.67493,160.6726,
Junizupod,NY,-86.18808,177.92809,
Pekrirkob,FL,89.14663,119.55219,
Wehtiwolo,DE,60.6646,16.4923,
Licenem,HI,-79.39041,178.37514,
Wevhijohi,NY,12.90797,131.91169,
Zebdajeco,TX,64.29165,156.22453,
Hoduki,NE,-69.86193,128.34326,
Wogfava,NJ,65.26732,33.73606,
Meiralic,MP,56.53078,34.585,
Subabi,ME,43.7215,106.48302,
Lighetig,MT,-77.91108,49.74899,
Fofucsu,GA,-5.49765,4.3815,
Gecusuz,FM,-86.29254,54.5295,
Efsiwno,KS,-59.23433,19.78092,
Wesojvo,OH,-36.29728,85.1961,
Pacetco,MI,85.42709,144.23879,
Wuktowza,FL,-82.08301,17.28522,
Koturo,OH,27.00349,103.31575,
Gebovzol,CA,-41.72653,135.16372,
Zawheza,AZ,59.59419,155.84237,
Zehahfof,WY,-5.57871,4.27265,
Cuprase,ME,3.08046,162.28532,
Suneve,UT,39.60276,111.70222,
Enkuwza,CO,32.49368,62.29595,
Tocwikvij,CA,-59.57559,23.40496,
Nerecag,KY,9.63327,175.89235,
Tavhicu,MA,75.39318,147.72653,
Tapazu,ND,-71.15027,93.09802,
Cazracham,NJ,-86.48728,35.42668,
Bojbinlu,UT,-74.23558,1.24913,
Kazujre,NM,-48.80608,153.45144,
Moukowuw,MH,56.56216,80.45788,
Sadusiwu,FL,-76.62797,177.93786,
Hocige,MI,14.14176,30.93633,
Covvetbip,VA,38.39267,125.27633,
Fumvota,AK,19.29035,109.34698,
Dewsocba,VT,-39.9693,179.68185,
Hodomiw,AZ,-43.94084,94.49469,
Monzujjal,MO,13.31365,161.4926,
Filawul,VA,38.73712,18.33269,
Ubimuzoz,SD,22.65034,170.96901,
Bumuful,WV,36.56339,57.96136,
Nivewdu,NJ,-84.95142,107.63217,
Sibcusol,AK,-55.30993,87.57389,
Poconava,GA,-63.05775,87.20399,
Esomuuf,KS,7.93701,162.69704,
Ivmewev,AS,-88.76402,166.59827,
Zavsuhne,MO,67.73939,128.6901,
Timowid,AS,13.61822,98.09236,
Wibubpom,FM,-38.08149,36.93265,
Nihjetwec,GU,-75.44371,49.55359,
Ihpeafu,AK,-39.32802,13.69612,
Kuamiuha,WV,82.48447,46.33567,
Refifoti,NM,87.45655,26.2101,
Evirail,NJ,54.88071,5.99987,
Ohboij,ME,-51.8686,10.30204,
Kehogmuh,NM,-61.60069,65.71683,
Kuwhise,VT,-84.41297,144.4817,
Maruclo,WA,-65.65767,58.56803,
Upucipag,CA,66.14699,151.12897,
Ziplelkim,OH,71.91983,102.04958,
Tessudisi,PR,-6.43231,10.41226,
Degoap,IA,-56.94909,18.37557,
Vaipesoz,MO,-31.53124,53.79475,
Basoiza,MN,22.92092,6.38126,
Ricpefohe,GU,0.20122,31.24886,
Panmija,NY,-67.87421,106.6428,
Gihopiv,AL,-9.40095,79.21821,
Beujobez,NM,30.28151,29.3034,
Tilpozjac,KS,-61.02994,153.18713,
Barodat,OK,68.19095,166.07915,
Kanjevli,SD,28.48726,28.91067,
Pikikca,OK,-33.11147,67.31678,
Tudtifim,NM,27.65191,163.14537,
Junmagid,OK,74.30312,142.88335,
Vitfoeb,MP,79.20129,157.48653,
Guofja,TN,13.76541,56.62052,
Piivere,KS,-51.22923,17.31131,
Wijubzi,FL,-63.91793,136.16327,
Mabamlek,DE,36.70333,65.96443,
Sowabe,MD,-78.33066,95.3156,
Ejaefeere,VA,-74.74577,27.54601,
Pepcuzok,NJ,-21.63123,84.48979,
Ditichi,AP,11.88169,107.28539,
Hazdonbi,SC,-78.94825,72.9383,
Fipikihu,CA,18.08165,144.47846,
Jaojecom,LA,67.38869,178.97773,
Dinoheifa,FL,-25.39389,151.07956,
Gowpowpog,SD,-48.80394,97.676,
Musreccom,RI,45.38287,114.97498,
Fevamefa,AR,67.071,80.29352,
Sorfozjon,MD,-20.70473,140.15588,
Isaenapo,TX,13.89317,113.01889,
Udobeheta,NM,-56.45,48.28353,
Ferowhi,VI,-83.65762,16.37128,
Mabnolih,MS,-45.07023,175.85605,
Ponuro,CO,-0.47299,142.05645,
Verluim,AZ,19.75783,160.809,
Odozla,UT,-79.17246,118.1011,
Muweke,MI,-87.89155,76.78198,
Nueharal,MO,-75.35428,62.18525,
Letlupop,SD,-34.21239,38.62911,
Jejaha,SC,-80.70786,18.51076,
Leekood,TN,41.86125,9.82807,
Vejiha,AZ,24.20322,66.46058,
Pavasdaf,NC,32.77987,69.51872,
Dasorej,DC,62.98616,83.5744,
Alepebu,MD,58.79021,169.19114,
Nibufal,AS,39.3154,44.20907,
Nurhutno,MP,5.04229,82.7881,
Seigijem,UT,35.78242,52.76479,
Dojeva,MO,58.86051,152.75434,
Kanjoas,MS,24.33416,98.74559,
Vecpelop,AP,-44.9756,9.79552,
Cevujil,KS,41.94663,33.67953,
Kolmofo,VI,-89.7534,4.81358,
Matifpez,FL,4.94232,78.64587,
Movfupko,IN,87.99792,2.76869,
Garlihcim,IA,30.24874,26.22361,
Ipukego,AE,35.10795,12.46292,
Luvazeusa,KS,70.79602,75.21526,
Goanget,UT,-49.78334,13.52331,
Idaafuce,VI,19.26986,124.68292,
Segobavu,WA,-35.39071,163.99296,
Hadikah,IA,-29.19279,31.42662,
Emanadal,GU,46.2689,14.431,
Gauszi,WA,-13.82315,40.76634,
Sifimu,UT,0.71404,66.18948,
Govoseg,MT,89.62045,39.03979,
Hipifdel,SC,-28.66961,28.38247,
Gibovut,SC,28.28302,16.5264,
Libwehgu,ME,-39.95634,86.33456,
Lapoup,MH,-87.08559,99.08955,
Nuvovjow,CT,0.45823,115.8851,
Marabeb,PA,-89.46277,101.45059,
Sulboswob,IA,-32.07179,107.21156,
Neavfug,KY,-60.01156,73.82397,
Ahkurcu,OR,-49.15503,22.6606,
Wimbiguj,MP,-19.33249,34.34392,
Nojliha,OK,-39.49191,177.58313,
Eronagpu,VA,56.11215,173.45626,
Rukzeig,PR,-54.42154,32.81203,
Ilarumbo,IA,67.93743,177.47448,
Luupba,MH,-72.64089,115.98147,
Dutagu,IA,66.13907,136.75671,
Rejenav,HI,6.913,42.84541,
Ugpifuj,MA,66.3494,173.43474,
Hidacdur,VI,19.42296,98.44413,
Zienuej,MN,-72.76201,151.70573,
Ewwatik,AZ,-37.87098,100.56819,
Gonoif,AE,-71.10161,143.50525,
Atetoic,ID,83.71251,153.38084,
Enahaja,ME,32.87441,26.27119,
Ansojuke,PR,43.53981,165.71191,
Nerwohwok,NM,51.26295,108.09738,
Zaklohu,MS,18.96227,167.51358,
Ihkelhor,LA,44.01176,35.54998,
Jaunod,WA,37.021,112.64667,
Meweknuk,NJ,42.06324,112.46064,
Motwavo,SC,33.59812,158.66707,
Mavujaz,NM,20.14748,106.42047,
Mounbu,MH,-65.68332,59.15715,
Uwasusdus,MI,-0.07263,175.40913,
Afeoccim,DE,-73.22668,71.86701,
Nulugdew,AL,-76.15965,15.12506,
Pilazuhu,WA,87.59987,26.27412,
Rimoza,RI,-62.01759,87.80826,
Vivigum,TN,-12.80961,104.17459,
Ralkefaw,MS,41.80556,74.3353,
Okoodnu,AZ,-14.11465,7.40929,
Ebcalci,WI,37.56205,137.4649,
Poumaaw,MH,36.67672,22.00205,
Heopuno,CO,20.85662,86.2641,
Icorpe,VA,-37.63827,90.73869,
Mumevgel,AZ,-13.06363,129.35885,
Wauztuz,DE,-78.64548,178.57186,
Lebnihin,DC,75.83086,26.09625,
Wacmapec,WV,-63.79968,109.65929,
Rojfehpu,PR,-14.36342,68.56688,
Igolori,MI,42.54746,179.27491,
Ojilzed,MO,26.48974,148.73896,
Norfenug,IN,-27.20568,3.56004,
Duvewal,OK,47.67337,72.13899,
Ezemuvop,GA,6.81908,118.35849,
Nawwataz,MI,64.2816,157.952,
Bijhinab,NJ,-5.52973,96.17959,
Iriziat,MT,-77.68128,62.79019,
Wudeduwe,MA,-36.55689,33.38071,
Cokcipag,AP,82.62649,6.73122,
Vorele,VA,4.24936,79.18792,
Ozakodhic,TX,62.24549,154.13791,
Sezdiogi,MT,-17.92368,179.51608,
Nutdavo,MP,-3.73729,133.70367,
Wuawtar,OK,-19.40771,40.27603,
Epbocru,TN,-54.27082,56.37086,
Lejubna,PA,76.93109,169.85255,
Onagovjor,MP,78.38927,112.1356,
Selatug,DE,-51.22934,88.79895,
Eweaziwid,SD,-25.51674,50.21227,
Garcetfoh,HI,-61.06431,116.0664,
Pepetmak,IL,-2.85437,89.03466,
Hijvooj,AA,-69.58307,17.63624,
Danemgol,PR,17.5218,55.07664,
Vewtaci,CO,10.72371,56.72392,
Genupe,IL,-44.20111,26.02098,
Tafufduw,LA,13.84433,169.81117,
Bazaso,AA,-70.86725,28.02653,
Figcupve,OK,79.90311,163.24438,
Mepodif,AA,12.63697,5.88431,
Almirro,DE,18.39649,109.82782,
Pebetij,IL,19.05152,153.00961,
Buvunus,MA,5.81112,68.95576,
Wewizu,RI,-49.37972,118.92994,
Rigewla,MO,12.09528,14.32956,
Tozvemvar,AS,58.42893,1.52904,
Naleziw,PA,-54.11583,85.92262,
Akucije,SC,44.98514,19.32989,
Ewuguto,GA,37.91379,98.36468,
Punmuhjak,AE,49.0917,146.09812,
Obdilom,AL,-28.13208,95.63972,
Otkattam,VI,70.23034,179.61743,
Zuriha,AR,56.57522,149.4483,
Dinugpoh,AS,60.45155,105.94664,
Mifamis,AZ,84.41815,94.22158,
Fupuvbo,AA,-30.38466,27.74074,
Vanrohit,AP,77.50435,150.41952,
Sihucemot,NM,73.02692,76.45543,
Tejodwil,FM,19.63202,74.18327,
Jobmehroz,PR,85.73991,151.75366,
Emuzaizo,DE,-18.0106,15.43184,
Orufavsen,KS,78.12847,109.30374,
Vuwujev,WI,21.63607,10.66098,
Tahedop,AS,15.75838,60.58544,
Dembipu,MA,-75.23892,37.25589,
Zaecoer,VA,-43.31636,54.52642,
Hufuciva,OR,-55.96576,47.92561,
Ajenovjoc,NE,-85.26359,8.64271,
Ceneuw,PA,-40.56961,167.74053,
Jegofgaf,NE,-67.8638,44.68764,
Vapirka,FL,-65.21627,79.5071,
Tuhvesmu,FM,-84.96306,178.15872,
Rezvallak,TN,49.98931,126.96997,
Petakafu,AA,1.34518,72.7344,
Cifefmeg,TN,34.62632,142.64585,
Ubeifebe,MD,48.41689,106.30053,
Zegewa,VA,-43.4053,173.92828,
Matvefiz,IN,82.91553,9.70852,
Vepmewu,SD,43.52276,149.02327,
Bolikas,MH,54.90675,114.69153,
Oslivul,LA,24.58469,63.16742,
Mizsuvote,KY,-75.82529,43.17961,
Vasjefi,IA,-86.62196,3.22306,
Benoibi,VT,-40.00394,101.12491,
Hunhurfi,AE,24.82878,138.29777,
Cizuwkuz,AR,10.14829,110.70763,
Haidlu,VT,-24.72829,35.32912,
Lofuvoc,WY,-48.39067,46.13859,
Ciisuk,MA,-70.7681,177.45119,
Odefovken,CO,81.93026,134.89361,
Sebipti,GA,-36.0034,124.25491,
Dojfuvzi,OK,3.40556,105.96936,
Zamajokom,TN,26.13304,141.62514,
Wabvogrih,MS,-88.24077,43.12244,
Epetocev,OH,36.18776,102.4143,
Dekdegga,NY,10.09611,171.62543,
Zozbuka,UT,47.54906,26.75447,
Nereksaz,CT,-5.99985,7.34403,
Buppefen,CO,-50.60256,36.9347,
Katavze,AR,89.44013,22.90369,
Mapirefik,ND,-31.23667,90.25536,
Efufupo,RI,2.5792,136.24009,
Gagowwos,WA,-59.55416,43.14453,
Duvdumpez,FL,56.85397,124.99012,
Uvefobur,HI,2.06417,38.25379,
Rimtiju,SC,-86.79431,40.63893,
Zazwigvi,GU,17.48208,158.49838,
Vakfuvgi,MS,-36.62533,65.67924,
Jondomho,OR,-56.53083,93.39938,
Lielcus,CA,35.67808,162.99362,
Renjufoj,TX,-0.32805,77.97773,
Nubseno,IN,-53.72879,175.1604,
Laugahe,SD,-0.08639,76.10469,
Uhamepir,OK,21.60751,11.24881,
Irnevja,NY,-35.55198,85.66783,
Cotkiloz,NM,73.78725,169.16461,
Ukhewov,MP,79.23966,118.93668,
Odhevmo,MO,77.5913,16.21234,
Gezobuejo,VT,54.25198,176.65024,
Burpaona,NJ,-45.15886,123.63679,
Sunnaemo,KY,-14.93959,116.53439,
Cojesoh,WY,-57.50676,67.5849,
Vejoaz,IA,68.91357,34.56044,
Pigekul,AZ,-26.74632,15.45732,
Zahlesfu,DC,73.82489,96.34402,
Bizizol,AP,62.53563,23.55689,
Fuvibfa,NE,60.01244,148.59667,
Veclocser,HI,6.44511,74.4161,
Boledu,PA,29.3185,20.81607,
Cupeoto,IN,63.20658,154.06611,
Vaujuum,TN,14.54869,5.03145,
Deloftac,DC,-34.66458,43.80535,
Taciwela,RI,-67.27242,113.27657,
Dofepi,VT,-69.59418,149.83007,
Kubedsaj,MS,80.49729,151.62191,
Piwerip,CO,70.34967,129.91165,
Hedenlul,FM,47.75571,137.73553,
Menogen,CO,-88.44658,76.69161,
Murwidak,AE,59.53556,31.91045,
Sigbiltu,CT,21.35519,26.64085,
Rerpudsi,WY,-61.41635,92.54155,
Erebagez,IA,62.00567,67.79075,
Wuzulge,IL,-14.22536,19.69325,
Zaccamcu,DC,-33.45009,158.89416,
Afarosjif,NV,-49.12707,177.69561,
Derigiwe,ND,7.09859,142.10903,
Celupku,ND,63.54884,146.495,
Senechu,DC,76.89365,53.27748,
Izemudrir,WA,-69.26917,132.90916,
Nabrusuc,TN,-66.70146,47.06973,
Udcatmaj,UT,-38.57806,65.62806,
Nodvaknu,MS,35.28134,23.24132,
Osvisgu,OR,-72.69532,160.90718,
Imzolor,AA,-42.02533,105.19967,
Zahuhazo,DC,15.65795,23.02747,
Akiuvefu,MI,-82.66862,173.55818,
Maicke,KS,-21.12087,145.09147,
Livdekro,NH,-68.95948,100.04828,
Kivneroz,OK,-2.58488,89.46902,
Ohdiuve,PA,-52.65202,6.66884,
Zavafilo,PA,-15.65335,98.42172,
Akfumse,AA,18.16564,124.26768,
Lubcowid,NE,-15.10176,121.94911,
Dapeeza,GU,45.01017,11.50157,
Keflomcug,IL,-13.42517,127.64403,
Ebkanda,ND,1.3607,165.48868,
Cobejo,GU,57.85365,145.8932,
Mibbaac,SD,48.33182,112.55437,
Sefoine,ME,-1.73093,51.20634,
Lajotiwew,SC,-88.30045,4.71013,
Cuwitew,OK,-56.15184,176.20557,
Upcouz,UT,-74.16616,32.34613,
Dopgoena,FL,26.69906,93.19106,
Dastujnip,WY,-70.61855,21.0466,
Sujulek,CT,-17.13887,101.77977,
Topevho,DC,-24.08601,71.63817,
Bagapaih,ME,-61.82341,103.32843,
Minifel,WI,-9.98944,80.00439,
Hoguhfi,CA,9.10172,23.484,
Donbaaf,DE,-60.15531,175.90257,
Jackuif,WV,12.60119,7.71279,
Kawluztuj,VA,83.1645,158.43088,
Olpuav,DE,11.31592,140.33054,
Guzapu,CA,18.4715,82.60219,
Tujawed,NJ,48.70978,6.16015,
Jamvaog,AZ,12.9974,162.71399,
Pucupep,AE,-25.88312,117.45955,
Rajwokgo,PA,-17.68343,172.28044,
Wikudlu,PR,-38.29744,34.37004,
Kuconuso,AP,-25.54325,14.9734,
Wommecop,IA,71.52611,14.91871,
Wefkaraw,MH,17.58952,82.87083,
Kojhugpof,VT,12.66726,161.1934,
Ipecoked,NM,65.13523,169.31161,
Ilcogbe,AP,17.94113,52.04488,
Sanribho,VT,-74.42751,110.92469,
Juhufap,ND,8.49341,117.10058,
Necolkug,NY,23.74558,149.94989,
Maucuru,AK,89.06501,125.32145,
Ranelzab,IN,-22.2148,165.05899,
Cagroru,RI,-49.18533,89.39433,
Borufopus,AE,-74.07096,58.17168,
Loekja,IN,51.23988,174.98861,
Suerita,CO,68.9547,137.36775,
Mecude,GA,-1.49506,125.85118,
Bagovolu,SC,-25.68907,101.40747,
Utkacgew,GA,18.78634,137.92054,
Vaweop,GA,46.69486,42.56755,
Tedhibi,OR,12.14058,18.26462,
Molzoef,MT,-62.11576,75.55035,
Agnigko,TX,-37.20159,20.92912,
Himufbu,WV,20.25514,52.6587,
Betwicih,MD,-9.85626,106.21869,
Nocfozmi,UT,-60.72405,143.58252,
Nevili,LA,0.48352,138.50817,
Ecenuto,WY,86.8122,66.47687,
Budmiefi,MA,-47.9924,113.18038,
Bobabun,CT,-4.04493,100.3677,
Likzadi,MH,-65.99447,33.90981,
Jibeib,HI,-83.82681,100.18637,
Nepgaruw,AL,25.32695,73.50872,
Houlapem,AL,82.74059,168.71759,
Puzmipa,VA,-9.48696,45.59319,
Zenogut,WV,42.83267,37.88029,
Hafvolo,SC,70.68783,127.57686,
Hiznirpi,VT,84.95205,117.44773,
Segojti,MN,8.7202,53.18206,
Covwimer,AZ,-23.63131,72.72224,
Cialov,WV,5.95612,115.90259,
Bawuri,WA,22.54831,90.21983,
Egnesic,MP,27.76604,9.48631,
Afeuvusi,KY,58.12175,92.62944,
Ozipozeb,TN,-28.55939,165.04123,
Muldoco,SD,-44.49302,119.88637,
Hiedoru,WY,57.16652,67.36174,
Pifirlon,AZ,27.11592,16.98631,
Kaknaehu,NE,-74.07295,67.76297,
Vobudar,DE,-50.15423,24.75997,
Puituje,KS,82.78976,100.41779,
Juwumalu,NM,-71.79235,175.85023,
Rahbilop,MP,84.85369,115.60812,
Tadrocsi,KS,9.90287,81.78327,
Cagura,WA,28.27325,7.15874,
Ifinaboc,UT,-82.85283,4.37238,
Guwbozsi,VA,-26.6894,28.91326,
Aldisew,IN,-23.00952,53.26571,
Mizova,NM,-74.74661,167.11828,
Tufedri,OR,-70.45313,51.92891,
Kifrawwuz,AA,56.72893,17.38075,
Doratu,MS,-86.01525,119.49704,
Jululah,VA,19.57859,11.76924,
Sukauce,MO,-82.44313,89.67874,
Hugogoci,AL,5.21985,130.46747,
Haogoc,IL,31.02397,176.24148,
Lelehic,SD,36.51788,161.65078,
Cochogbe,PA,-67.1247,160.93025,
Teslimo,CT,-82.81395,179.33565,
Ikekuwen,WV,24.54968,159.81371,
Seaneva,CO,-12.18342,171.68073,
Remujuf,MA,-29.81416,24.38338,
Ozsavzo,OR,-80.54332,112.33515,
Kortecati,DC,50.37464,112.69713,
Sefujod,NM,31.56511,8.91454,
Leizawav,PA,-76.6038,87.32783,
Ipewahuf,ME,-65.78093,105.40276,
Viviteg,NM,-50.46136,127.76571,
Nakdeus,AE,38.69603,70.78721,
Ifdahe,SC,-45.67724,162.57843,
Zesrawu,TN,-40.16925,71.57737,
Ojecoep,TN,-86.53447,83.59539,
Vurigbu,OR,34.88977,50.43001,
Tadkeucu,IN,31.2016,100.55339,
Finwudlel,FL,-63.34819,166.19402,
Takezpef,NE,70.76318,147.65014,
Neahadib,AP,-11.59033,22.89451,
Nowvaltu,IN,-23.64864,26.48093,
Cuufpe,VA,-19.68889,17.35134,
Ordiru,PR,-55.86932,105.14177,
Zohkulfu,WA,53.14172,30.82119,
Amehujiv,AA,-6.96964,38.51521,
Umzitru,MI,-11.14337,32.14618,
Savoule,KS,-68.66488,9.25766,
Rumwafdu,OR,-17.72129,5.14688,
Powujfa,NC,85.21454,156.31268,
Jobpupnak,IA,33.28935,25.0904,
Jaucba,HI,59.13345,46.29969,
Vouviji,FM,-8.45393,96.4211,
Wehotone,SD,63.88909,165.67686,
Akumivuh,CA,-23.6858,161.8559,
Soclusvu,CO,-77.3175,173.56661,
Cavabekid,MN,28.16402,23.36476,
Gihbuwwim,CA,-68.38552,133.67675,
Hiziedu,WY,-2.72934,84.89525,
Heosuwu,AA,-56.10208,89.91256,
Lorisnek,MS,-68.20146,45.58498,
Fecasu,FL,-58.96525,169.80547,
Ritout,IN,62.70017,165.70607,
Lurerweh,SD,-50.90017,42.81931,
Vucobiwe,PA,-50.84732,163.33893,
Vuwfuipa,SC,64.92773,168.48712,
Musiij,HI,-32.45361,75.35274,
Zaarapa,WA,-70.34433,153.91022,
Iravutuju,WY,52.91756,52.08853,
Nuztaag,MD,65.80437,68.76668,
Zicdaled,PR,-38.75534,153.93544,
Voznurub,MD,-81.27012,6.91739,
Kuvkogzaf,ND,66.19663,14.2828,
Paoheha,OK,87.29003,150.35174,
Fejugeg,CT,-64.09602,96.25331,
Pizacag,OR,18.90959,9.39857,
Hihoslal,AA,0.80076,63.40582,
Ilidiazu,NH,30.6087,69.02965,
Isafagen,OK,11.79296,111.85322,
Lacares,NM,34.29154,143.80485,
Zokadahi,MP,12.54996,66.65406,
Azarasgal,ND,56.52494,96.77605,
Ikutusnid,TN,-17.53007,16.46481,
Mahucki,TN,3.40313,161.21506,
Cacboer,DC,-79.39826,139.53211,
Dohwefur,OK,-86.66837,64.86507,
Uvegasven,CT,-71.0846,99.09599,
Jivnuvzuh,CO,76.77803,120.08638,
Pikuin,HI,-31.35703,123.95684,
Lanwafmik,OH,-81.14014,50.18607,
Popuhlon,NE,-5.19917,22.29227,
Bejkika,IL,52.54131,21.0513,
Opuriros,NM,14.05859,100.75062,
Jakvufrev,GU,-33.98701,24.90341,
Labiliwo,NC,-3.72813,122.78905,
Falnujug,MO,-25.39363,143.90028,
Vewlaeni,NY,-52.80618,4.22813,
Jeedefuh,AR,-58.88237,172.9592,
Hegbujza,WA,36.09644,24.19084,
Tucsemel,OK,-19.62377,99.7924,
Uretelsuh,NM,-42.1557,169.68856,
Caanavas,LA,-77.90662,155.41921,
Wokzokuk,MD,-77.77589,13.91909,
Gowmajezu,PR,3.48955,98.51809,
Woruri,AK,64.38579,17.44199,
Nopresjuh,MT,89.13042,18.93834,
Fomite,FM,21.2906,139.25506,
Jebjijlet,SD,49.05696,53.1783,
Lulijnap,ND,-19.4656,134.18562,
Vumaila,DE,56.28891,87.35927,
Judehduw,LA,68.01831,4.59121,
Uwuwocem,FM,87.84001,160.99538,
Kufepuw,MA,-2.64422,124.60645,
Zabdioce,MO,71.01427,62.7389,
Vabmupu,MA,13.03311,2.85226,
Ajufesduj,DE,19.7846,15.6562,
Ulareco,AS,-58.55632,60.18272,
Bolcopdik,PA,70.36699,78.80259,
Kounken,KY,-50.11039,174.20647,
Tomkieda,LA,28.16155,173.53954,
Upizebges,FL,-4.68474,45.31186,
Pewowsi,AP,-72.38063,162.68826,
Lilmeoga,ME,-65.29418,28.17648,
Sasaweb,TN,-41.20589,94.11657,
Akuzaugo,SD,-36.21899,154.27487,
Fogtifoti,LA,-7.88599,32.94862,
Fepibwo,MT,-75.96393,60.02811,
Hudowpe,WI,30.90118,157.3651,
Foeswi,IN,46.52239,65.54227,
Umigibine,FL,-26.2833,167.10742,
Idiasoihi,GA,-27.11983,177.90125,
Dirokpen,MT,84.70829,50.70636,
Mopwalup,TX,-29.04226,54.22781,
Mubsonefe,PR,15.9814,44.73143,
Pilevuh,WV,-43.53449,121.76862,
Napgizuf,PA,-89.37031,150.61981,
Ripbicsew,WI,-3.35521,7.4903,
Gumbanu,MI,37.14952,101.71476,
Raumiule,OK,-89.80395,116.32201,
Hiwgihu,MI,8.08177,135.24843,
Kurvobo,AE,37.15591,171.75436,
Wojaleki,KY,-51.49611,69.63522,
Pakucip,DC,12.3025,83.78365,
Bacdazew,PR,-32.19089,104.93425,
Matozta,MS,40.19974,97.81482,
Iruelna,LA,-36.74395,170.91633,
Nulaeku,UT,54.86549,43.00204,
Gidhajen,IL,45.21893,140.84578,
Semraeg,UT,15.82599,8.63195,
Okkooz,NV,35.07999,10.71438,
Davojis,NV,-16.71541,34.3578,
Ferjitu,NE,85.29607,46.91656,
Ruumino,NM,-79.7577,79.53344,
Azahuki,NH,88.00969,95.89193,
Sucugut,MA,23.53476,58.87369,
Hupieka,MD,35.04564,168.07004,
Mijlawwiw,IL,6.98837,77.73268,
Gomcuvwa,MH,23.56208,127.27254,
Cegucob,MD,71.11474,61.16637,
Rajfighan,PA,-4.03843,155.29753,
Silumatoc,FL,64.78162,53.35391,
Mubtogna,MA,66.66866,31.50422,
Olahizje,IL,-42.7932,18.44021,
Aswenva,VI,-55.90093,165.60812,
Movlujaz,IN,21.8935,55.78273,
Evejiog,WV,-48.52073,124.53325,
Tijufe,WI,-66.41932,141.40713,
Biovdaj,AE,-28.12969,36.33185,
Nadfefi,SD,6.61815,80.90413,
Ilukejek,IA,43.27649,88.35673,
Esufohuv,NY,-64.88264,50.92806,
Vufmoblap,NE,52.75517,100.29535,
Gojodmej,ID,88.99555,68.28349,
Pozewoza,PA,-65.66523,175.42975,
Dualigaw,GA,-47.07177,157.71508,
Kolefliz,SC,9.66428,12.16448,
Cenopu,AA,9.07197,33.63748,
Zarepi,NE,74.11671,67.98227,
Ugabmu,IL,-9.7731,23.74346,
Laboki,AE,-71.89192,62.302,
Vuilece,SD,-72.99771,154.20383,
Wokwidke,GU,-4.13713,112.35061,
Opegaak,NY,74.21168,75.19045,
Waujju,MP,-49.23855,42.33505,
Tupbiltod,WV,83.37901,7.20104,
Donpujig,MT,-77.69246,64.61496,
Gekaki,WY,-25.7924,162.43538,
Ojaduccot,SD,40.77751,89.49607,
Virjipo,RI,22.29456,37.34087,
Wucigev,GU,-73.84776,76.84537,
Derauto,LA,71.62206,34.88513,
Ehocehef,VA,34.18814,149.13313,
Avejewa,DC,32.21387,159.70673,
Dehrohud,AL,-19.59904,20.72164,
Seblimvos,IL,-87.0046,44.82638,
Nuwsumke,AR,15.80568,7.54708,
Vofuzdi,CA,-27.06589,154.75676,
Seweob,MD,26.0814,137.23987,
Usrogih,FM,54.20734,33.92273,
Mitconfeh,AS,55.48204,126.87098,
Zagkatac,AL,18.66422,12.79578,
Raabevi,KS,-1.21583,6.60962,
Fikogutad,NY,-87.84706,121.95676,
Zawuped,OR,-23.07975,131.01456,
Hasipaj,FM,26.64152,168.7495,
